"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",669,26
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",670,53
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",671,37
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",672,50
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",673,39
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",674,21
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",675,13
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",676,28
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",677,21
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",678,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",679,15
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",680,60
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",681,15
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",682,31
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",683,71
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",684,63
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",685,59
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",686,111
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",687,107
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",688,17
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",689,102
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",690,7
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",692,11
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",693,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",694,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",695,9
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",696,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",697,7
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",698,13
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",699,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",700,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",701,5
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",702,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",703,43
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",704,34
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",705,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",706,27
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",707,27
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",708,20
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",709,11
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",710,10
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",711,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",712,24
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",713,44
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",714,48
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",715,91
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",716,33
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",717,14
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",718,10
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",719,20
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",720,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",721,10
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",722,49
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",723,18
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",724,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",725,25
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",726,56
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",727,98
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",728,42
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",729,45
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",730,46
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",731,57
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",732,42
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",733,104
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",734,40
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",735,36
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",736,17
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",737,96
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",738,45
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",739,107
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",740,38
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",741,86
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",742,70
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",743,84
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",744,12
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",745,11
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",746,18
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",747,19
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",748,43
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",749,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",750,9
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",751,10
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",752,17
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",753,26
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",754,12
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",755,25
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",756,16
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",757,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",758,16
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",759,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",760,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",763,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",764,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",767,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",774,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",776,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",778,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",779,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",780,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",781,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",782,9
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",783,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",784,14
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",785,9
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",786,31
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",787,23
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",788,16
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",789,11
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",790,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",794,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",795,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",801,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",802,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",810,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",812,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",813,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",814,7
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",815,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",816,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",817,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",819,7
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",823,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",825,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",827,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",828,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",833,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",834,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",835,8
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",836,15
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",837,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",840,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",841,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",842,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",844,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",848,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",850,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",851,5
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",852,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",856,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",857,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",860,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",861,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",862,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",864,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",869,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",874,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",875,7
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",876,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",877,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",878,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",880,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",881,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",886,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",887,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",888,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",890,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",891,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",893,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",894,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",895,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",896,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",899,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",900,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",905,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",907,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",910,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",912,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",913,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",915,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",916,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",918,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",920,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",921,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",924,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",925,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",926,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",927,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",930,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",931,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",932,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",933,5
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",934,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",935,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",936,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",937,9
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",938,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",944,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",949,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",952,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",953,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",955,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",959,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",961,6
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",966,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",968,3
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",969,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",970,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",971,1
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",972,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",973,4
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",974,2
"Solyc12g042065.1.1 Chloroplast ATP-dependent Clp protease chaperone protein (AHRD V3.3 *** A0A088F8F4_NICBE)",978,2
